time,.name,.pose,.twist
1970/01/01/09:01:14.671000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00806217122786
  y: 0.000260990821605
  z: 0.381912540162
orientation: 
  x: 0.00356214674611
  y: 0.00104438191766
  z: 0.187155492663
  w: 0.982323287896]",[]
1970/01/01/09:01:14.681000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00806217122786
  y: 0.000260990821605
  z: 0.381912540162
orientation: 
  x: 0.00356214674611
  y: 0.00104438191766
  z: 0.187155492663
  w: 0.982323287896]",[]
1970/01/01/09:01:14.691000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00850837884338
  y: -4.30361162233e-05
  z: 0.381912229065
orientation: 
  x: 0.00446041319549
  y: 0.00134612367638
  z: 0.189999960023
  w: 0.981773042947]",[]
1970/01/01/09:01:14.701000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00850837884338
  y: -4.30361162233e-05
  z: 0.381912229065
orientation: 
  x: 0.00446041319549
  y: 0.00134612367638
  z: 0.189999960023
  w: 0.981773042947]",[]
1970/01/01/09:01:14.711000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00850837884338
  y: -4.30361162233e-05
  z: 0.381912229065
orientation: 
  x: 0.00446041319549
  y: 0.00134612367638
  z: 0.189999960023
  w: 0.981773042947]",[]
1970/01/01/09:01:14.721000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00850837884338
  y: -4.30361162233e-05
  z: 0.381912229065
orientation: 
  x: 0.00446041319549
  y: 0.00134612367638
  z: 0.189999960023
  w: 0.981773042947]",[]
1970/01/01/09:01:14.731000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00850837884338
  y: -4.30361162233e-05
  z: 0.381912229065
orientation: 
  x: 0.00446041319549
  y: 0.00134612367638
  z: 0.189999960023
  w: 0.981773042947]",[]
1970/01/01/09:01:14.741000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00850837884338
  y: -4.30361162233e-05
  z: 0.381912229065
orientation: 
  x: 0.00446041319549
  y: 0.00134612367638
  z: 0.189999960023
  w: 0.981773042947]",[]
1970/01/01/09:01:14.751000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00804427644314
  y: 0.00048622518302
  z: 0.381909059312
orientation: 
  x: 0.00420702494633
  y: 0.00084074102573
  z: 0.188716187369
  w: 0.982022298484]",[]
1970/01/01/09:01:14.761000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00804427644314
  y: 0.00048622518302
  z: 0.381909059312
orientation: 
  x: 0.00420702494633
  y: 0.00084074102573
  z: 0.188716187369
  w: 0.982022298484]",[]
1970/01/01/09:01:14.771000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00804427644314
  y: 0.00048622518302
  z: 0.381909059312
orientation: 
  x: 0.00420702494633
  y: 0.00084074102573
  z: 0.188716187369
  w: 0.982022298484]",[]
1970/01/01/09:01:14.781000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00804427644314
  y: 0.00048622518302
  z: 0.381909059312
orientation: 
  x: 0.00420702494633
  y: 0.00084074102573
  z: 0.188716187369
  w: 0.982022298484]",[]
1970/01/01/09:01:14.791000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00819053855893
  y: 0.000402820263406
  z: 0.381880741688
orientation: 
  x: 0.00469957965139
  y: 0.00070323024238
  z: 0.191555258682
  w: 0.981470326749]",[]
1970/01/01/09:01:14.801000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00819053855893
  y: 0.000402820263406
  z: 0.381880741688
orientation: 
  x: 0.00469957965139
  y: 0.00070323024238
  z: 0.191555258682
  w: 0.981470326749]",[]
1970/01/01/09:01:14.811000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00819053855893
  y: 0.000402820263406
  z: 0.381880741688
orientation: 
  x: 0.00469957965139
  y: 0.00070323024238
  z: 0.191555258682
  w: 0.981470326749]",[]
1970/01/01/09:01:14.821000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00819053855893
  y: 0.000402820263406
  z: 0.381880741688
orientation: 
  x: 0.00469957965139
  y: 0.00070323024238
  z: 0.191555258682
  w: 0.981470326749]",[]
1970/01/01/09:01:14.831000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00819053855893
  y: 0.000402820263406
  z: 0.381880741688
orientation: 
  x: 0.00469957965139
  y: 0.00070323024238
  z: 0.191555258682
  w: 0.981470326749]",[]
1970/01/01/09:01:14.841000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00824687712664
  y: -3.15944344042e-05
  z: 0.381861850287
orientation: 
  x: 0.00545134726768
  y: 0.0006376833531
  z: 0.191492865285
  w: 0.981478659329]",[]
1970/01/01/09:01:14.851000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00824687712664
  y: -3.15944344042e-05
  z: 0.381861850287
orientation: 
  x: 0.00545134726768
  y: 0.0006376833531
  z: 0.191492865285
  w: 0.981478659329]",[]
1970/01/01/09:01:14.861000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00824687712664
  y: -3.15944344042e-05
  z: 0.381861850287
orientation: 
  x: 0.00545134726768
  y: 0.0006376833531
  z: 0.191492865285
  w: 0.981478659329]",[]
1970/01/01/09:01:14.871000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00800360301121
  y: -0.000139928749963
  z: 0.3818406337
orientation: 
  x: 0.00574335927512
  y: 0.000526080154642
  z: 0.188440300834
  w: 0.982067711558]",[]
1970/01/01/09:01:14.881000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00800360301121
  y: -0.000139928749963
  z: 0.3818406337
orientation: 
  x: 0.00574335927512
  y: 0.000526080154642
  z: 0.188440300834
  w: 0.982067711558]",[]
1970/01/01/09:01:14.891000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00800360301121
  y: -0.000139928749963
  z: 0.3818406337
orientation: 
  x: 0.00574335927512
  y: 0.000526080154642
  z: 0.188440300834
  w: 0.982067711558]",[]
1970/01/01/09:01:14.901000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00800360301121
  y: -0.000139928749963
  z: 0.3818406337
orientation: 
  x: 0.00574335927512
  y: 0.000526080154642
  z: 0.188440300834
  w: 0.982067711558]",[]
1970/01/01/09:01:14.911000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0077847703524
  y: -0.00025348767019
  z: 0.381825113514
orientation: 
  x: 0.00595308311259
  y: 0.000508834661555
  z: 0.184777530312
  w: 0.98276221243]",[]
1970/01/01/09:01:14.921000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0077847703524
  y: -0.00025348767019
  z: 0.381825113514
orientation: 
  x: 0.00595308311259
  y: 0.000508834661555
  z: 0.184777530312
  w: 0.98276221243]",[]
1970/01/01/09:01:14.931000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0077847703524
  y: -0.00025348767019
  z: 0.381825113514
orientation: 
  x: 0.00595308311259
  y: 0.000508834661555
  z: 0.184777530312
  w: 0.98276221243]",[]
1970/01/01/09:01:14.941000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0077847703524
  y: -0.00025348767019
  z: 0.381825113514
orientation: 
  x: 0.00595308311259
  y: 0.000508834661555
  z: 0.184777530312
  w: 0.98276221243]",[]
1970/01/01/09:01:14.951000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00739662886482
  y: -0.000459674709873
  z: 0.381803940357
orientation: 
  x: 0.00622352284508
  y: 0.000513807476256
  z: 0.178186024431
  w: 0.983977004031]",[]
1970/01/01/09:01:14.961000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00739662886482
  y: -0.000459674709873
  z: 0.381803940357
orientation: 
  x: 0.00622352284508
  y: 0.000513807476256
  z: 0.178186024431
  w: 0.983977004031]",[]
1970/01/01/09:01:14.971000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00739662886482
  y: -0.000459674709873
  z: 0.381803940357
orientation: 
  x: 0.00622352284508
  y: 0.000513807476256
  z: 0.178186024431
  w: 0.983977004031]",[]
1970/01/01/09:01:14.981000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00739662886482
  y: -0.000459674709873
  z: 0.381803940357
orientation: 
  x: 0.00622352284508
  y: 0.000513807476256
  z: 0.178186024431
  w: 0.983977004031]",[]
1970/01/01/09:01:14.991000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00739662886482
  y: -0.000459674709873
  z: 0.381803940357
orientation: 
  x: 0.00622352284508
  y: 0.000513807476256
  z: 0.178186024431
  w: 0.983977004031]",[]
1970/01/01/09:01:15.001000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00699464528578
  y: -0.000862643761379
  z: 0.381787962736
orientation: 
  x: 0.00629807256344
  y: 0.000556299342309
  z: 0.171729564768
  w: 0.98512384064]",[]
1970/01/01/09:01:15.011000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00699464528578
  y: -0.000862643761379
  z: 0.381787962736
orientation: 
  x: 0.00629807256344
  y: 0.000556299342309
  z: 0.171729564768
  w: 0.98512384064]",[]
1970/01/01/09:01:15.021000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00699464528578
  y: -0.000862643761379
  z: 0.381787962736
orientation: 
  x: 0.00629807256344
  y: 0.000556299342309
  z: 0.171729564768
  w: 0.98512384064]",[]
1970/01/01/09:01:15.031000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00657066626993
  y: -0.00141995077052
  z: 0.381810698725
orientation: 
  x: 0.00695996957714
  y: 0.000656057569504
  z: 0.180000391674
  w: 0.98364169666]",[]
1970/01/01/09:01:15.041000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00657066626993
  y: -0.00141995077052
  z: 0.381810698725
orientation: 
  x: 0.00695996957714
  y: 0.000656057569504
  z: 0.180000391674
  w: 0.98364169666]",[]
1970/01/01/09:01:15.051000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00657066626993
  y: -0.00141995077052
  z: 0.381810698725
orientation: 
  x: 0.00695996957714
  y: 0.000656057569504
  z: 0.180000391674
  w: 0.98364169666]",[]
1970/01/01/09:01:15.061000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00602458360025
  y: -0.00139588251241
  z: 0.38182766461
orientation: 
  x: 0.00699337380434
  y: 0.000666564245644
  z: 0.188885266019
  w: 0.981974034634]",[]
1970/01/01/09:01:15.071000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00602458360025
  y: -0.00139588251241
  z: 0.38182766461
orientation: 
  x: 0.00699337380434
  y: 0.000666564245644
  z: 0.188885266019
  w: 0.981974034634]",[]
1970/01/01/09:01:15.081000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00602458360025
  y: -0.00139588251241
  z: 0.38182766461
orientation: 
  x: 0.00699337380434
  y: 0.000666564245644
  z: 0.188885266019
  w: 0.981974034634]",[]
1970/01/01/09:01:15.091000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00602458360025
  y: -0.00139588251241
  z: 0.38182766461
orientation: 
  x: 0.00699337380434
  y: 0.000666564245644
  z: 0.188885266019
  w: 0.981974034634]",[]
1970/01/01/09:01:15.101000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00602458360025
  y: -0.00139588251241
  z: 0.38182766461
orientation: 
  x: 0.00699337380434
  y: 0.000666564245644
  z: 0.188885266019
  w: 0.981974034634]",[]
1970/01/01/09:01:15.111000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00602458360025
  y: -0.00139588251241
  z: 0.38182766461
orientation: 
  x: 0.00699337380434
  y: 0.000666564245644
  z: 0.188885266019
  w: 0.981974034634]",[]
1970/01/01/09:01:15.121000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0055492871038
  y: -0.00101658833796
  z: 0.381837064373
orientation: 
  x: 0.00655866724665
  y: 0.000626816377313
  z: 0.194649462092
  w: 0.980850741903]",[]
1970/01/01/09:01:15.131000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0055492871038
  y: -0.00101658833796
  z: 0.381837064373
orientation: 
  x: 0.00655866724665
  y: 0.000626816377313
  z: 0.194649462092
  w: 0.980850741903]",[]
1970/01/01/09:01:15.141000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0055492871038
  y: -0.00101658833796
  z: 0.381837064373
orientation: 
  x: 0.00655866724665
  y: 0.000626816377313
  z: 0.194649462092
  w: 0.980850741903]",[]
1970/01/01/09:01:15.151000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0055492871038
  y: -0.00101658833796
  z: 0.381837064373
orientation: 
  x: 0.00655866724665
  y: 0.000626816377313
  z: 0.194649462092
  w: 0.980850741903]",[]
1970/01/01/09:01:15.161000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00463789804187
  y: 0.0005321902421
  z: 0.381842212139
orientation: 
  x: 0.00480075311961
  y: 0.000484408492897
  z: 0.200010173317
  w: 0.979781939356]",[]
1970/01/01/09:01:15.171000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00463789804187
  y: 0.0005321902421
  z: 0.381842212139
orientation: 
  x: 0.00480075311961
  y: 0.000484408492897
  z: 0.200010173317
  w: 0.979781939356]",[]
1970/01/01/09:01:15.181000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00463789804187
  y: 0.0005321902421
  z: 0.381842212139
orientation: 
  x: 0.00480075311961
  y: 0.000484408492897
  z: 0.200010173317
  w: 0.979781939356]",[]
1970/01/01/09:01:15.191000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00463789804187
  y: 0.0005321902421
  z: 0.381842212139
orientation: 
  x: 0.00480075311961
  y: 0.000484408492897
  z: 0.200010173317
  w: 0.979781939356]",[]
1970/01/01/09:01:15.201000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00407869076417
  y: 0.00164829511399
  z: 0.381864796427
orientation: 
  x: 0.00347206750012
  y: 0.000248427299536
  z: 0.199550008468
  w: 0.979881460765]",[]
1970/01/01/09:01:15.211000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00407869076417
  y: 0.00164829511399
  z: 0.381864796427
orientation: 
  x: 0.00347206750012
  y: 0.000248427299536
  z: 0.199550008468
  w: 0.979881460765]",[]
1970/01/01/09:01:15.221000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00407869076417
  y: 0.00164829511399
  z: 0.381864796427
orientation: 
  x: 0.00347206750012
  y: 0.000248427299536
  z: 0.199550008468
  w: 0.979881460765]",[]
1970/01/01/09:01:15.231000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00407869076417
  y: 0.00164829511399
  z: 0.381864796427
orientation: 
  x: 0.00347206750012
  y: 0.000248427299536
  z: 0.199550008468
  w: 0.979881460765]",[]
1970/01/01/09:01:15.241000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0038738992351
  y: 0.00220448757981
  z: 0.381874643037
orientation: 
  x: 0.00294462162382
  y: 0.000203634123609
  z: 0.199624059565
  w: 0.979868114891]",[]
1970/01/01/09:01:15.251000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0038738992351
  y: 0.00220448757981
  z: 0.381874643037
orientation: 
  x: 0.00294462162382
  y: 0.000203634123609
  z: 0.199624059565
  w: 0.979868114891]",[]
1970/01/01/09:01:15.261000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0038738992351
  y: 0.00220448757981
  z: 0.381874643037
orientation: 
  x: 0.00294462162382
  y: 0.000203634123609
  z: 0.199624059565
  w: 0.979868114891]",[]
1970/01/01/09:01:15.271000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00383708396343
  y: 0.00287189083177
  z: 0.381881206453
orientation: 
  x: 0.00271785103618
  y: 0.000366320518256
  z: 0.200517919153
  w: 0.979686196286]",[]
1970/01/01/09:01:15.281000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00383708396343
  y: 0.00287189083177
  z: 0.381881206453
orientation: 
  x: 0.00271785103618
  y: 0.000366320518256
  z: 0.200517919153
  w: 0.979686196286]",[]
1970/01/01/09:01:15.291000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00386005119298
  y: 0.00326730644953
  z: 0.381883393708
orientation: 
  x: 0.00253884754113
  y: 0.000406308906493
  z: 0.199188651089
  w: 0.979957790134]",[]
1970/01/01/09:01:15.301000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00386005119298
  y: 0.00326730644953
  z: 0.381883393708
orientation: 
  x: 0.00253884754113
  y: 0.000406308906493
  z: 0.199188651089
  w: 0.979957790134]",[]
1970/01/01/09:01:15.311000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00387584844433
  y: 0.00366144665133
  z: 0.381884994659
orientation: 
  x: 0.00231156441396
  y: 0.000397220641513
  z: 0.197232030944
  w: 0.980354030366]",[]
1970/01/01/09:01:15.321000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00387584844433
  y: 0.00366144665133
  z: 0.381884994659
orientation: 
  x: 0.00231156441396
  y: 0.000397220641513
  z: 0.197232030944
  w: 0.980354030366]",[]
1970/01/01/09:01:15.331000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00387584844433
  y: 0.00366144665133
  z: 0.381884994659
orientation: 
  x: 0.00231156441396
  y: 0.000397220641513
  z: 0.197232030944
  w: 0.980354030366]",[]
1970/01/01/09:01:15.341000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00389583033236
  y: 0.00421169469453
  z: 0.381885980617
orientation: 
  x: 0.00202883086784
  y: 0.000378064875942
  z: 0.194697471123
  w: 0.980861170427]",[]
1970/01/01/09:01:15.351000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00389583033236
  y: 0.00421169469453
  z: 0.381885980617
orientation: 
  x: 0.00202883086784
  y: 0.000378064875942
  z: 0.194697471123
  w: 0.980861170427]",[]
1970/01/01/09:01:15.361000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00391175971073
  y: 0.00488334548341
  z: 0.381885846582
orientation: 
  x: 0.00171613272662
  y: 0.000346376776557
  z: 0.19188081043
  w: 0.981416674762]",[]
1970/01/01/09:01:15.371000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.00391175971073
  y: 0.00488334548341
  z: 0.381885846582
orientation: 
  x: 0.00171613272662
  y: 0.000346376776557
  z: 0.19188081043
  w: 0.981416674762]",[]
